HUC12,Levee System ID,Inland Flood,Storm Surge
20802050607.0,4605000007.0,0.996,1.156
20802050607.0,4605000002.0,0.983,1.159
20802060101.0,4605000002.0,0.983,1.133
20802060101.0,4605000007.0,0.996,1.156
20802071001.0,1305000313.0,0.998,1.156
20802080204.0,4605000001.0,0.998,1.365
20802080206.0,4605000001.0,0.998,1.313
30101010404.0,6105004001.0,0.998,0.0
30101010404.0,6105010001.0,0.998,0.0
30101010404.0,1305000028.0,0.998,0.0
30101030906.0,1305000626.0,0.998,0.0
30101040102.0,6105002001.0,0.998,0.0
30102020503.0,1305000669.0,0.998,1.013
30102020504.0,1305000669.0,0.998,1.03
30102050301.0,6105011001.0,0.769,1.033
30102050701.0,6105011001.0,0.779,1.033
30102050702.0,6105011001.0,0.767,1.033
30102050801.0,1405000242.0,0.768,1.062
30102050802.0,1405000242.0,0.747,0.823
30102050803.0,1405000242.0,0.725,0.833
30102050804.0,1405000242.0,0.768,1.062
30102050807.0,1405000242.0,0.768,1.062
30102050808.0,1405000242.0,0.766,1.034
30102050904.0,1405000743.0,0.739,0.906
30102050907.0,1405000743.0,0.778,0.949
30201020605.0,6105001001.0,1.234,0.814
30201030201.0,6105006001.0,0.847,0.859
30201030202.0,6105006001.0,1.282,0.897
30201040303.0,6105009004.0,1.098,0.738
30201040303.0,6105009003.0,1.112,0.737
30201040303.0,6105009002.0,1.112,0.737
30201040305.0,6105009004.0,1.079,0.719
30201040401.0,6105009001.0,0.998,0.737
30300050402.0,6105008001.0,0.957,0.946
30300050405.0,6105008001.0,0.938,0.902
30300050407.0,6105008001.0,0.938,0.902
30300060406.0,6105007001.0,0.998,1.013
30300060806.0,6105008001.0,0.923,0.817
30401010301.0,6105003001.0,0.998,0.0
30401010807.0,6105005001.0,0.998,0.0
30401010807.0,6105005003.0,0.998,0.0
30401010807.0,6105005002.0,0.998,0.0
30402030403.0,390005000001.0,0.97,0.0
30402031002.0,390005000001.0,0.946,0.0
30402031003.0,390005000001.0,1.026,0.0
30501030103.0,390005000002.0,0.654,0.0
30501060707.0,1405000135.0,0.998,0.0
30501100203.0,530005000002.0,0.751,0.0
30501100203.0,530005000001.0,0.741,0.0
30501100303.0,530005000001.0,0.741,0.0
30501100303.0,530005000002.0,0.751,0.0
30601010403.0,1405000011.0,0.998,0.0
30601010803.0,1405000127.0,0.998,0.0
30601060601.0,5405000001.0,0.855,0.0
30601060602.0,5405000001.0,0.972,0.0
30601060607.0,5405000001.0,1.05,0.0
30701031602.0,5405000002.0,0.998,0.0
30701031605.0,5405000002.0,0.998,0.0
30702030503.0,200005000005.0,0.998,1.013
30702030503.0,200005000003.0,0.998,1.013
30702030503.0,200005000002.0,0.998,1.013
30702030503.0,200005000004.0,0.998,1.013
30702040907.0,200005000003.0,0.998,1.013
30702040907.0,200005000002.0,0.998,1.013
30801010104.0,3405000010.0,1.13,1.003
30801010105.0,3405000010.0,0.805,1.026
30801010302.0,3405000010.0,0.805,1.026
30801010302.0,1405000532.0,0.909,1.023
30801010303.0,3405000010.0,0.805,1.026
30801010303.0,1405200089.0,0.802,1.023
30801010304.0,1405200089.0,0.812,1.023
30801010304.0,3405000010.0,0.788,0.751
30801010305.0,3405000010.0,0.783,0.969
30801010305.0,1405000532.0,0.802,1.023
30801010305.0,3405000017.0,1.834,1.026
30801010305.0,1405200044.0,0.886,0.975
30801010305.0,1405200056.0,0.802,1.023
30801010305.0,1405200089.0,0.802,1.023
30801010306.0,3405000017.0,1.834,1.026
30801010306.0,1405000532.0,0.802,1.023
30801010406.0,3405000017.0,1.834,1.026
30801010407.0,3405000017.0,1.834,1.026
30801010501.0,3405000001.0,1.47,0.924
30801010501.0,1405200061.0,1.41,1.023
30801010502.0,1405200061.0,1.41,1.023
30801010502.0,1405000782.0,1.41,1.023
30801010502.0,1405000779.0,1.41,1.023
30801010502.0,3405000017.0,1.834,1.026
30801010502.0,3405000001.0,1.308,1.026
30801010503.0,3405000017.0,1.1,1.026
30801010504.0,3405000017.0,1.834,1.026
30801010505.0,3405000017.0,1.834,1.026
30801010505.0,1405000532.0,1.114,1.023
30801010505.0,3405000001.0,1.308,1.026
30801010506.0,3405000017.0,1.834,1.026
30801010507.0,1405000780.0,0.577,0.815
30801010507.0,3405000001.0,0.86,0.993
30801010507.0,1405200015.0,0.622,0.969
30801010508.0,1405200072.0,0.897,0.921
30801010508.0,3405000001.0,0.956,0.664
30801010508.0,3405000017.0,1.227,1.026
30801010508.0,1405200051.0,1.259,1.023
30801010509.0,1405200072.0,0.992,1.026
30801010509.0,3405000001.0,1.308,1.026
30801010509.0,3405000017.0,1.834,1.026
30801010509.0,1405000779.0,1.259,1.023
30801010509.0,1405200053.0,1.259,1.023
30801010510.0,1405000779.0,1.012,1.023
30801010510.0,1405200053.0,1.012,1.023
30801010510.0,3405000001.0,1.308,1.026
30801010510.0,3405000017.0,1.834,1.026
30801010601.0,3405000017.0,1.143,0.993
30801010602.0,3405000017.0,1.834,1.026
30801010603.0,3405000017.0,1.834,1.026
30801010604.0,3405000017.0,1.005,0.893
30801010604.0,3405000001.0,1.308,1.026
30801010701.0,3405000017.0,1.834,1.026
30801010702.0,3405000017.0,1.834,1.026
30801010703.0,3405000017.0,1.834,1.026
30801010705.0,3405000017.0,1.834,1.026
30801010706.0,3405000017.0,1.834,0.893
30801010707.0,1405200017.0,1.834,1.023
30801010707.0,3405000017.0,1.834,0.829
30801011008.0,1405000125.0,0.998,1.023
30801020501.0,3405000004.0,0.998,1.013
30801020505.0,3405000004.0,0.998,1.013
30801020505.0,3405000020.0,0.998,1.013
30802020303.0,1405000780.0,1.01,1.003
30802030100.0,3405000010.0,0.948,1.026
30802030201.0,3405000010.0,0.805,1.026
30802030301.0,1405200011.0,0.988,0.763
30802030301.0,3405000010.0,0.805,1.026
30802030301.0,1405000557.0,1.003,1.023
30802030302.0,1405000557.0,1.003,1.023
30802030306.0,3405000010.0,0.816,0.948
30901010103.0,3405000115.0,1.834,0.979
30901010104.0,3405000117.0,1.834,1.026
30901010201.0,3405000115.0,1.834,0.87
30901010302.0,3405000117.0,1.834,0.879
30901010400.0,3405000114.0,1.834,1.026
30901010400.0,3405000117.0,1.761,0.657
30901010602.0,3405000114.0,1.834,1.026
30901010702.0,3405000114.0,1.834,1.026
30901010803.0,3405000114.0,1.834,1.026
30901010804.0,3405000114.0,1.834,1.026
30901010904.0,3405000114.0,1.834,1.026
30901010905.0,3405000117.0,1.834,1.026
30901010905.0,3405000114.0,1.834,1.026
30901011002.0,3405000114.0,1.834,1.026
30901011101.0,3405000114.0,1.834,1.026
30901011102.0,3405000114.0,1.834,1.026
30901011103.0,3405000114.0,1.834,0.993
30901011201.0,3405000114.0,1.834,0.993
30901011404.0,3405000114.0,1.834,1.026
30901011802.0,1405000761.0,1.834,1.026
30901011803.0,3405000113.0,1.19,1.026
30901011804.0,3405000113.0,0.822,0.815
30901011804.0,1405000761.0,1.834,0.964
30901011902.0,3405000113.0,1.19,1.026
30901012101.0,3405000073.0,1.834,1.026
30901012101.0,3405000072.0,1.834,1.023
30901012102.0,3405000035.0,1.834,1.026
30901012102.0,3405000032.0,1.834,1.026
30901012102.0,3405000073.0,1.834,1.026
30901012102.0,3405000063.0,1.834,1.003
30901012102.0,3405000072.0,1.834,1.023
30901012103.0,3405000032.0,1.834,0.865
30901012103.0,3405000063.0,1.834,1.026
30901020100.0,3405000035.0,1.834,1.026
30901020100.0,3405000079.0,1.834,1.023
30901020200.0,3405000035.0,1.834,1.026
30901020200.0,3405000067.0,1.834,0.993
30901020200.0,1405000808.0,1.834,1.023
30901020200.0,3405000079.0,1.834,1.023
30901020301.0,3405000035.0,1.834,0.957
30901020302.0,3405000079.0,1.834,1.023
30901020302.0,3405000035.0,1.834,0.546
30901020302.0,3405000067.0,1.834,1.026
30901020303.0,3405000031.0,1.834,0.801
30901020303.0,3405000067.0,1.834,1.026
30901020303.0,3405000035.0,1.834,1.026
30901020303.0,3405000079.0,1.834,1.023
30901030303.0,3405000064.0,1.834,1.023
30901030303.0,3405000065.0,1.834,1.023
30901030303.0,3405000034.0,1.834,1.026
30901030304.0,3405000065.0,1.834,1.023
30901030304.0,1405000893.0,1.834,1.003
30901030304.0,3405000034.0,1.834,0.932
30901030305.0,3405000033.0,1.834,0.979
30901030305.0,3405000064.0,1.834,1.023
30901030305.0,1405000891.0,1.834,1.023
30901030401.0,3405000113.0,1.19,1.026
30901030402.0,3405000107.0,1.834,1.023
30901030402.0,3405000073.0,1.834,1.026
30901030403.0,3405000107.0,1.834,1.023
30901030404.0,3405000064.0,1.834,1.023
30901030404.0,3405000063.0,1.834,1.026
30901030404.0,3405000032.0,1.834,1.026
30902010100.0,3405000045.0,0.76,1.026
30902010100.0,3405000038.0,0.462,1.081
30902010100.0,3405000044.0,0.713,0.787
30902010200.0,3405000033.0,1.834,1.026
30902010200.0,3405000045.0,0.747,0.993
30902010200.0,3405000035.0,1.834,1.026
30902010200.0,3405000038.0,0.448,1.008
30902010200.0,3405000034.0,1.834,1.026
30902010200.0,3405000032.0,1.073,1.003
30902010200.0,3405000031.0,1.834,1.026
30902010200.0,3405000043.0,0.587,1.04
30902010200.0,3405000041.0,0.555,1.066
30902010200.0,3405000067.0,1.834,1.026
30902010200.0,1405000893.0,1.834,1.026
30902010200.0,3405000079.0,0.796,1.023
30902010200.0,3405000036.0,0.594,1.026
30902020100.0,3405000041.0,0.456,0.77
30902020100.0,3405000108.0,0.5,1.079
30902020100.0,3405000038.0,0.439,0.988
30902020100.0,3405000039.0,0.5,1.079
30902020200.0,3405000043.0,0.584,0.81
30902020200.0,3405000046.0,0.621,1.042
30902020200.0,3405000042.0,0.522,0.771
30902020200.0,3405000047.0,0.641,1.042
30902020200.0,3405000039.0,0.639,1.04
30902020200.0,3405000041.0,0.586,0.869
30902020300.0,3405000124.0,0.677,1.149
30902020300.0,3405000053.0,0.677,1.149
30902020300.0,3405000047.0,0.641,1.042
30902020300.0,3405000037.0,0.668,1.152
30902020300.0,3405000036.0,0.594,1.026
30902020300.0,3405000043.0,0.587,1.04
30902020401.0,3405000053.0,0.677,1.15
30902020401.0,3405000037.0,0.668,1.152
30902020401.0,3405000095.0,0.687,1.153
30902020402.0,3405000037.0,0.668,1.152
30902020402.0,3405000047.0,0.641,1.042
30902020500.0,3405000014.0,0.697,0.24
30902020500.0,3405000038.0,0.462,1.081
30902020500.0,3405000039.0,0.882,1.024
30902020500.0,3405000046.0,0.621,1.042
30902020601.0,3405000014.0,1.004,1.026
30902020601.0,3405000046.0,0.621,1.042
30902020601.0,3405000052.0,0.882,1.024
30902020601.0,3405000055.0,0.882,1.024
30902020601.0,3405000015.0,0.493,0.866
30902020601.0,3405000102.0,0.882,1.024
30902020602.0,3405000106.0,0.375,1.03
30902020602.0,3405000055.0,0.375,1.03
30902020602.0,3405000052.0,0.375,1.03
30902020602.0,3405000015.0,0.459,0.438
30902020602.0,3405000016.0,0.564,0.201
30902020700.0,1405200074.0,0.696,1.033
30902020700.0,3405000037.0,0.668,1.152
30902020700.0,1405000838.0,0.696,1.033
30902020700.0,1405000839.0,0.696,1.033
30902020700.0,3405000124.0,0.696,1.033
30902020700.0,1405000841.0,0.696,1.033
30902020700.0,1405000833.0,0.696,1.033
30902020800.0,3405000126.0,0.696,1.302
30902020800.0,3405000110.0,0.696,1.302
30902020800.0,3405000095.0,0.687,1.153
30902020800.0,3405000111.0,0.696,1.302
30902020900.0,3405000053.0,0.696,1.151
30902020900.0,3405000095.0,0.687,1.153
30902021100.0,3405000037.0,0.668,1.152
30902021100.0,3405000102.0,0.399,0.201
30902021100.0,3405000046.0,0.621,1.042
30902021100.0,3405000095.0,0.687,1.153
30902021100.0,3405000106.0,0.399,0.201
30902021100.0,3405000053.0,0.399,0.201
30902021100.0,3405000055.0,0.399,0.201
30902021100.0,3405000050.0,0.821,1.307
30902021100.0,3405000052.0,0.399,0.201
30902021100.0,3405000056.0,0.399,0.201
30902021200.0,3405000056.0,0.767,0.6
30902021200.0,3405000006.0,0.505,1.025
30902021200.0,3405000057.0,0.767,0.6
30902021200.0,3405000053.0,0.767,0.6
30902021200.0,3405000007.0,0.944,1.019
30902021200.0,3405000016.0,0.564,0.201
30902021200.0,1405000919.0,0.767,0.6
30902021200.0,3405000106.0,0.767,0.6
30902021200.0,3405000050.0,0.821,1.307
30902021300.0,3405000131.0,0.767,1.154
30902021300.0,3405000129.0,0.767,1.154
30902021300.0,1405000114.0,0.767,1.154
30902021300.0,3405000050.0,0.821,1.307
30902021300.0,3405000128.0,0.767,1.154
30902021300.0,1405000116.0,1.083,1.256
30902021300.0,3405000080.0,0.767,1.154
30902021300.0,3405000090.0,0.936,3.215
30902021300.0,3405000132.0,0.767,1.154
30902021300.0,3405000076.0,0.88,1.092
30902021300.0,3405000130.0,0.767,1.154
30902021300.0,3405000053.0,0.767,1.154
30902021300.0,3405000105.0,0.767,1.154
30902021400.0,3405000050.0,0.821,1.307
30902040302.0,3405000123.0,0.812,1.22
30902040403.0,3405000123.0,0.826,2.28
30902040404.0,3405000123.0,0.811,1.591
30902040405.0,3405000123.0,0.812,1.22
30902040601.0,3405000123.0,0.885,1.61
30902041000.0,3405000050.0,0.808,1.228
30902041000.0,3405000053.0,0.832,1.304
30902041100.0,3405000050.0,0.821,1.307
30902050101.0,3405000043.0,0.603,0.945
30902050101.0,3405000036.0,0.588,0.979
30902050101.0,3405000124.0,0.61,1.023
30902050102.0,1405000851.0,0.521,0.747
30902050102.0,1405000850.0,0.629,0.974
30902050102.0,3405000124.0,0.644,1.023
30902050102.0,3405000037.0,0.668,1.152
30902050201.0,1405200066.0,0.615,1.023
30902050201.0,1405000838.0,0.615,1.023
30902050201.0,1405000833.0,0.615,1.023
30902050201.0,3405000124.0,0.615,1.023
30902050202.0,3405000101.0,0.615,1.023
30902050202.0,3405000030.0,0.615,1.023
30902050202.0,1405200006.0,0.615,1.023
30902050202.0,1405000569.0,0.615,1.023
30902050202.0,1405200066.0,0.615,1.023
30902050202.0,1405000008.0,0.607,1.026
30902050203.0,1405000236.0,0.612,1.023
30902050203.0,3405000101.0,0.612,1.023
30902050203.0,1405000571.0,0.612,1.023
30902050203.0,1405000829.0,0.612,1.023
30902050203.0,1405200007.0,0.612,1.023
30902050203.0,1405000226.0,0.612,1.023
30902050203.0,1405000830.0,0.58,1.003
30902050203.0,1405000570.0,0.612,1.023
30902050203.0,1405200006.0,0.612,1.023
30902050203.0,1405000826.0,0.612,1.023
30902050203.0,1405200065.0,0.612,1.023
30902050204.0,1405000826.0,0.642,1.023
30902050204.0,1405000571.0,0.642,1.023
30902050204.0,1405000825.0,0.604,0.986
30902050204.0,1405000824.0,0.637,1.026
30902050204.0,1405000830.0,0.637,1.026
30902050204.0,1405000829.0,0.64,0.975
30902050206.0,1405000825.0,0.633,1.026
30902050206.0,1405000824.0,0.637,1.026
30902050206.0,1405000822.0,0.645,1.023
30902050206.0,1405000823.0,0.624,1.026
30902050302.0,1405000817.0,0.632,1.023
30902050302.0,1405000818.0,0.632,1.023
30902050302.0,1405200026.0,0.632,1.023
30902050302.0,1405000819.0,0.632,1.023
30902050302.0,1405000820.0,0.632,1.023
30902050302.0,1405000821.0,0.632,1.023
30902050302.0,1405000823.0,0.624,1.026
30902050302.0,1405200027.0,0.632,1.023
30902050302.0,1405000822.0,0.632,1.023
30902050303.0,1405000817.0,0.632,1.023
30902060200.0,3405000121.0,0.63,0.352
30902060200.0,3405000122.0,1.048,0.0
30902060200.0,3405000118.0,0.359,0.695
30902060300.0,3405000119.0,0.506,1.022
30902060300.0,3405000122.0,1.048,0.0
30902060300.0,3405000118.0,0.43,0.903
30902060401.0,3405000031.0,1.834,1.026
30902060402.0,3405000031.0,1.834,1.026
30902060402.0,1405000795.0,0.864,1.022
30902060402.0,1405200083.0,0.852,1.025
30902060402.0,3405000045.0,0.76,1.026
30902060402.0,1405200021.0,0.864,1.022
30902060402.0,1405000793.0,0.864,1.022
30902060501.0,3405000119.0,1.062,0.0
30902060501.0,3405000122.0,1.006,0.0
30902060700.0,1405000873.0,0.722,0.849
30902060700.0,1405200034.0,0.55,0.899
30902060700.0,1405200084.0,0.952,0.923
30902060700.0,1405200049.0,0.921,0.83
30902060800.0,3405000038.0,0.462,1.081
30902060800.0,3405000014.0,0.574,0.0
30902060800.0,3405000044.0,0.697,0.786
30902060900.0,3405000014.0,0.877,0.0
30902061101.0,3405000015.0,0.675,0.0
30902061101.0,3405000014.0,0.614,0.0
30902061101.0,1405000516.0,0.704,0.0
30902061102.0,3405000014.0,0.906,0.439
30902061201.0,3405000015.0,0.555,0.0
30902061202.0,3405000015.0,0.579,0.0
30902061203.0,1405000947.0,0.465,0.308
30902061203.0,3405000016.0,0.471,0.201
30902061203.0,3405000106.0,0.584,0.201
30902061203.0,3405000015.0,0.652,0.0
30902061203.0,3405000057.0,0.584,0.201
30902061203.0,3405000052.0,0.584,0.201
30902061204.0,3405000016.0,0.684,0.0
30902061204.0,3405000057.0,0.567,0.201
30902061204.0,3405000006.0,0.653,0.0
30902061204.0,1405000919.0,0.567,0.201
30902061401.0,3405000006.0,0.653,0.0
30902061405.0,3405000006.0,0.521,0.201
30902061405.0,3405000007.0,0.944,1.019
30902061500.0,1405000108.0,0.791,1.069
30902061500.0,3405000007.0,0.981,0.777
30902061500.0,3405000076.0,1.044,2.936
30902061601.0,3405000076.0,1.273,1.895
30902061602.0,3405000051.0,1.272,1.09
30902061602.0,3405000076.0,1.834,2.999
30902061603.0,3405000076.0,1.178,3.215
30902061603.0,3405000090.0,0.757,1.156
30902061603.0,3405000050.0,0.821,1.307
30902061603.0,3405000007.0,0.944,1.019
30902061604.0,3405000051.0,1.028,3.215
30902061604.0,3405000076.0,1.834,2.605
30902061605.0,1405000105.0,1.155,1.117
30902061605.0,3405000076.0,1.682,2.937
30902061605.0,3405000051.0,1.137,1.185
30902061606.0,3405000076.0,0.774,2.765
30902061606.0,1405000116.0,1.083,1.256
30902061606.0,1405000112.0,0.937,1.242
30902061606.0,3405000132.0,0.943,1.151
30902061606.0,3405000131.0,0.943,1.151
30902061606.0,1405000114.0,0.943,1.151
30902061607.0,3405000051.0,1.272,3.031
30902061608.0,1405000114.0,1.102,1.267
30902061608.0,3405000131.0,1.102,1.267
30902061608.0,1405000116.0,0.967,2.616
30902061608.0,1405000112.0,1.103,1.333
30902061609.0,1405000114.0,1.102,1.628
30902061609.0,3405000131.0,1.102,1.628
30902061609.0,1405000113.0,1.102,1.628
30902061609.0,1405000112.0,1.019,1.288
30902061609.0,3405000051.0,1.216,1.988
30902061609.0,1405000116.0,1.083,1.256
30902061702.0,3405000051.0,0.759,2.303
31001020202.0,200005000001.0,1.487,0.956
31300060202.0,4105000002.0,1.019,0.0
31300080202.0,210005000001.0,0.998,0.0
31401050205.0,7105000003.0,0.998,1.013
31402011106.0,4105000005.0,0.75,1.026
31402011203.0,4105000005.0,0.75,1.026
31402020409.0,4105000004.0,0.884,0.0
31402020601.0,4105000004.0,0.812,0.0
31402020603.0,4105000004.0,0.87,0.0
31402020906.0,4105000005.0,0.722,0.938
31501030604.0,4105000007.0,0.941,0.0
31501050201.0,4105000007.0,0.941,0.0
31501050201.0,1405000036.0,0.928,0.0
31501051002.0,1405000139.0,0.913,0.0
31501051002.0,1405000138.0,0.913,0.0
31501051002.0,1405000137.0,0.918,0.0
31501051003.0,1405000138.0,0.913,0.0
31501051003.0,1405000137.0,0.918,0.0
31501051003.0,1405000139.0,0.913,0.0
31501060101.0,1405000068.0,0.929,0.0
31501060102.0,4105000003.0,0.941,0.0
31502010203.0,4105000001.0,1.291,0.0
31502010203.0,4105000008.0,1.157,0.0
31601010101.0,1405000746.0,1.071,0.0
31601010101.0,1405000748.0,1.284,0.0
31601010101.0,1405000747.0,1.072,0.0
31601010102.0,1405000746.0,1.071,0.0
31601010105.0,1405000750.0,1.458,0.0
31601010204.0,1405000750.0,1.458,0.0
31601010205.0,1405000750.0,1.458,0.0
31601010305.0,1405000750.0,1.458,0.0
31601010402.0,1405000750.0,1.458,0.0
31601010803.0,1405000750.0,1.458,0.0
31601010903.0,1405000212.0,1.086,0.0
31601010903.0,1405000750.0,1.458,0.0
31601010903.0,1405000251.0,1.086,0.0
31601010904.0,1405250011.0,1.083,0.0
31601010904.0,1405000211.0,1.069,0.0
31601010905.0,1405000211.0,1.072,0.0
31601010905.0,1405250011.0,1.086,0.0
31601010905.0,1405000251.0,1.086,0.0
31601010905.0,1405000750.0,1.458,0.0
31601010906.0,1405000750.0,1.458,0.0
31601011001.0,1405000750.0,1.35,0.0
31601011002.0,1405000750.0,1.321,0.0
31601011003.0,1405000750.0,1.405,0.0
31601011004.0,1405000750.0,1.834,0.0
31601011103.0,1405000069.0,1.834,0.0
31601011103.0,1405000750.0,1.458,0.0
31601020501.0,1405000750.0,1.458,0.0
31601020502.0,1405000750.0,0.958,0.0
31601020503.0,1405000750.0,0.999,0.0
31601120505.0,4105000006.0,0.91,0.0
31601130202.0,1405000955.0,0.922,0.0
31601130202.0,1405000953.0,0.922,0.0
31601130202.0,1405000954.0,0.922,0.0
31700010603.0,1405000237.0,0.998,0.0
31700050601.0,1405000048.0,0.998,0.0
31800020403.0,1405000028.0,0.998,0.0
31800020404.0,1405000028.0,1.834,0.0
31800020504.0,1405000080.0,1.024,0.0
31800020504.0,5905000015.0,1.01,0.0
31800020601.0,1405000063.0,1.834,0.0
31800020602.0,1405000015.0,1.834,0.0
31800020604.0,5905000002.0,1.834,0.0
31800020604.0,5905000015.0,1.01,0.0
31800020605.0,5905000015.0,0.948,0.0
31800020606.0,5905000015.0,1.01,0.0
31800020607.0,1405000124.0,1.834,0.0
40302010204.0,1505000063.0,0.766,0.0
40302010601.0,5705000041.0,0.754,0.0
40302021403.0,1505000640.0,0.998,0.0
40400010508.0,2605000002.0,1.644,0.0
40400010508.0,2605000003.0,0.67,0.0
40400010509.0,1505001134.0,0.91,0.0
40400010509.0,1505001133.0,0.91,0.0
40400010509.0,1505901512.0,0.898,0.0
40400010509.0,1505000990.0,0.91,0.0
40400010603.0,1505001138.0,0.425,0.0
40400020101.0,1505901206.0,0.995,0.0
40400020402.0,1505001204.0,1.041,0.0
40400030208.0,1505001059.0,1.053,0.0
40400030405.0,1505001129.0,1.286,0.0
40400030405.0,1505001128.0,1.167,0.0
40400030601.0,1505901439.0,1.071,0.0
40400030601.0,1505000067.0,1.117,0.0
40400030606.0,1505000067.0,1.167,0.0
